이름,날짜,username,id,팔로우 수,팔로워 수,게시물 수,website,profile picture url,biography,fetch time,좋아요 수,댓글 수,순위,참여도,게시물 당 좋아요,게시물 당 댓글,팔로우 증감(수),팔로워 증감(수),게시물 증감(수),좋아요 증감(수),댓글 증감(수),순위 증감(수),참여도 증감(수),게시물 당 좋아요 증감(수),게시물 당 댓글 증감(수),팔로우 증감(%),팔로워 증감(%),게시물 증감(%),좋아요 증감(%),댓글 증감(%),순위 증감(%),참여도 증감(%),게시물 당 좋아요 증감(%),게시물 당 댓글 증감(%)
와인소셜,2022-09-29,winesocial_dosan,17841449777938336,2,5236,154,https://linktr.ee/winesocial_dosan,https://scontent-sjc3-1.xx.fbcdn.net/v/t51.2885-15/286409148_125916113235460_6740749973920539329_n.jpg?_nc_cat=107&ccb=1-7&_nc_sid=86c713&_nc_ohc=_jaXq6d_h0IAX8Hrnhp&_nc_ht=scontent-sjc3-1.xx&edm=AL-3X8kEAAAA&oh=00_AT_qLULjFZOaxxDJg2y9On9tUDWQ8jHlKArlEJZO0HevAQ&oe=633942BA,"와인 문화공간, 와인소셜🍷
수-토 2pm-10pm 일요일 2pm- 9pm(월화 휴무)
예약하러가기 👇👇",2022-09-29 16:33:18.004,2072,84,6,41.1764705882353,13.454545454545455,0.5454545454545454,,,,,,,,,,,,,,,,,,
winebook_official,2022-09-29,winebook_official,17841447684956802,345,3740,495,http://www.winebook.co.kr/,https://scontent-sjc3-1.xx.fbcdn.net/v/t51.2885-15/204724489_155824759872357_7579385208215269792_n.jpg?_nc_cat=109&ccb=1-7&_nc_sid=86c713&_nc_ohc=SO-1_gO2EDkAX_hRzmK&_nc_ht=scontent-sjc3-1.xx&edm=AL-3X8kEAAAA&oh=00_AT_TU2KL6lKrGwvqykhy7NUCl64AmrASAdOGL28XwtCkew&oe=633B0E65,"Winebook Club, Book Your Wine
테이스팅 신청하기
⬇️⬇️⬇️⬇️⬇️",2022-09-29 16:33:18.004,3030,331,9,89.8663101604278,6.121212121212121,0.6686868686868687,,,,,,,,,,,,,,,,,,
와인21 @wine21.com,2022-09-29,wine21_korea,17841401765469832,3044,12048,925,https://linktr.ee/Wine21,https://scontent-sjc3-1.xx.fbcdn.net/v/t51.2885-15/249334667_585773885977785_3652660761559161739_n.jpg?_nc_cat=106&ccb=1-7&_nc_sid=86c713&_nc_ohc=xTB9445U0nYAX_-zh2g&_nc_ht=scontent-sjc3-1.xx&edm=AL-3X8kEAAAA&oh=00_AT96QmsfxUe54290Yv0gUVGUzRIenmIZlPPkp5wgIilaaA&oe=633A407A,,2022-09-29 16:33:18.004,6583,676,3,60.25066401062417,7.1167567567567565,0.7308108108108108,,,,,,,,,,,,,,,,,,
Wine Folly,2022-09-29,winefolly,17841400935520240,1345,406238,3626,https://shopgr.id/winefolly,https://scontent-sjc3-1.xx.fbcdn.net/v/t51.2885-15/291099809_171986275292869_6693348921069921448_n.jpg?_nc_cat=110&ccb=1-7&_nc_sid=86c713&_nc_ohc=AZF04rCZXusAX8eKqo5&_nc_ht=scontent-sjc3-1.xx&edm=AL-3X8kEAAAA&oh=00_AT9XYweK2JlrLGbnQhuvHbu_fBUPJAosbRjtRO1w9n45jQ&oe=6339C47D,"Wine EDU. But make it fun!
The #1 site for learning about #wine for beginners and beyond. Join the wine education newsletter, & get 50% off Wine 101!",2022-09-29 16:33:18.004,67549,2147,1,17.156445236536218,18.629067843353557,0.5921125206839493,,,,,,,,,,,,,,,,,,
나라셀라 • NARA CELLAR,2022-09-29,naracellar,17841405690478812,102,9028,474,https://naracellar.com/,https://scontent-sjc3-1.xx.fbcdn.net/v/t51.2885-15/139566720_1507129532819956_3674880356484992410_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=86c713&_nc_ohc=UGXkQoV4gWEAX_0sSZ1&_nc_ht=scontent-sjc3-1.xx&edm=AL-3X8kEAAAA&oh=00_AT_RtPe5u7yMLrS71r41tG75_SFmvRhfgR3eSlmVDv1O2A&oe=6339CD8C,"와인 문화를 선도하는 기업, 나라셀라 공식 인스타그램 계정입니다",2022-09-29 16:33:18.004,2881,100,4,33.0194949047408,6.078059071729958,0.2109704641350211,,,,,,,,,,,,,,,,,,
퍼플독ㅣPurpleDog,2022-09-29,purpledog_official,17841407847590324,72,3418,69,http://www.purpledog.co.kr/,https://scontent-sjc3-1.xx.fbcdn.net/v/t51.2885-15/185509140_516680693034587_2493003973259871483_n.jpg?_nc_cat=104&ccb=1-7&_nc_sid=86c713&_nc_ohc=OIYnQ9x-MhIAX9x5VW8&_nc_ht=scontent-sjc3-1.xx&edm=AL-3X8kEAAAA&oh=00_AT9XJIFvhF3nar5fGHJUmqv4FM9o1_cSTSFk2kH4sv7xLg&oe=633AA9BA,"_Winebutlerservice
당신의 소울와인을 찾아 집까지 보내드립니다🍷
 
🔽 내 와인 취향 찾기",2022-09-29 16:33:18.004,1624,312,12,56.641310708016384,23.536231884057973,4.521739130434782,,,,,,,,,,,,,,,,,,
와프너 | wapener,2022-09-29,wapener,17841444965924426,2,3792,231,https://linktr.ee/wapener,https://scontent-sjc3-1.xx.fbcdn.net/v/t51.2885-15/278281463_542447847213549_676763277042173322_n.jpg?_nc_cat=100&ccb=1-7&_nc_sid=86c713&_nc_ohc=lVFE-zNMoxMAX9Sar8A&_nc_ht=scontent-sjc3-1.xx&edm=AL-3X8kEAAAA&oh=00_AT81-4U2yzBDLgtw-xwK646Wcj2TVxXQT-azK8oS8ZSAiw&oe=6339A13E,"취향 기반 와인 소셜 커뮤니티 앱 
[와프너] 공식 계정입니다🍷",2022-09-29 16:33:18.004,1747,128,8,49.44620253164557,7.562770562770563,0.5541125541125541,,,,,,,,,,,,,,,,,,
WSA와인아카데미,2022-09-29,wsa.wine.academy,17841403196274368,2580,4815,369,https://linktr.ee/wsawineacademy,https://scontent-sjc3-1.xx.fbcdn.net/v/t51.2885-15/82718695_3163285743736428_55089091201931293_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=86c713&_nc_ohc=qdYpNvca2ZwAX8UVdrj&_nc_ht=scontent-sjc3-1.xx&edm=AL-3X8kEAAAA&oh=00_AT_c1UPudCXSwBc8KzskGz60xJvYRVmg7KJCY0JJaCiltQ&oe=633A0099,"🍷국내 최초, 최대, 최고의 국제인증와인교육기관
🍷17년의 전통, 만 명의 동문
🍷수강일정 Linktree - WSET Schedule
🤘#매니져스타그램#문의사항 팔로우 후 !DM(아님못봐요🤣)",2022-09-29 16:33:18.004,6562,193,7,140.29075804776738,17.78319783197832,0.5230352303523035,,,,,,,,,,,,,,,,,,
after9,2022-09-29,after9nwine,17841416197245714,1,143,19,,https://scontent-sjc3-1.xx.fbcdn.net/v/t51.2885-15/284767247_682665059496055_7044693684830096392_n.jpg?_nc_cat=105&ccb=1-7&_nc_sid=86c713&_nc_ohc=zVSaygMJQu8AX-RJ28k&_nc_ht=scontent-sjc3-1.xx&edm=AL-3X8kEAAAA&oh=00_AT_K7hOoCJZW5QIeQ7iDEbTH13eKouTkk5lF3YV5Qqsnkw&oe=6339A0E7,"wineshop&tastingroom
wine seminar",2022-09-29 16:33:18.004,495,9,14,352.4475524475524,26.05263157894737,0.47368421052631576,,,,,,,,,,,,,,,,,,
winebook_official,2022-09-30,winebook_official,17841447684956802,345,3739,497,http://www.winebook.co.kr/,https://scontent-sea1-1.xx.fbcdn.net/v/t51.2885-15/204724489_155824759872357_7579385208215269792_n.jpg?_nc_cat=109&ccb=1-7&_nc_sid=86c713&_nc_ohc=SO-1_gO2EDkAX_h9lr4&_nc_ht=scontent-sea1-1.xx&edm=AL-3X8kEAAAA&oh=00_AT95TwK4XjymBXzwuM_Hy4f4iRC_H2ZZaTh7znvOY67qtw&oe=633B0E65,"Winebook Club, Book Your Wine
테이스팅 신청하기
⬇️⬇️⬇️⬇️⬇️",2022-09-30 10:06:15.067,2747,152,9,77.53410002674512,5.527162977867203,0.3058350100603622,,,,,,,,,,,,,,,,,,
퍼플독ㅣPurpleDog,2022-09-30,purpledog_official,17841407847590324,72,3418,69,http://www.purpledog.co.kr/,https://scontent-sea1-1.xx.fbcdn.net/v/t51.2885-15/185509140_516680693034587_2493003973259871483_n.jpg?_nc_cat=104&ccb=1-7&_nc_sid=86c713&_nc_ohc=OIYnQ9x-MhIAX8N3mSu&_nc_ht=scontent-sea1-1.xx&edm=AL-3X8kEAAAA&oh=00_AT8UXypmh1wnDdL2Sxfw_itfgLvg3BzznzOToDq-NRQ5lQ&oe=633AA9BA,"_Winebutlerservice
당신의 소울와인을 찾아 집까지 보내드립니다🍷
 
🔽 내 와인 취향 찾기",2022-09-30 10:06:15.067,1624,312,12,56.641310708016384,23.536231884057973,4.521739130434782,,,,,,,,,,,,,,,,,,
WSA와인아카데미,2022-09-30,wsa.wine.academy,17841403196274368,2581,4816,369,https://linktr.ee/wsawineacademy,https://scontent-sea1-1.xx.fbcdn.net/v/t51.2885-15/82718695_3163285743736428_55089091201931293_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=86c713&_nc_ohc=Nl9NMemw8_oAX9U16vv&_nc_ht=scontent-sea1-1.xx&edm=AL-3X8kEAAAA&oh=00_AT_A3iMdIcL_4d5qhOiPJcPRzTMAA0ISjbCQWcIbSeQwNw&oe=633BFAD9,"🍷국내 최초, 최대, 최고의 국제인증와인교육기관
🍷17년의 전통, 만 명의 동문
🍷수강일정 Linktree - WSET Schedule
🤘#매니져스타그램#문의사항 팔로우 후 !DM(아님못봐요🤣)",2022-09-30 10:06:15.067,6581,193,7,140.656146179402,17.834688346883468,0.5230352303523035,,,,,,,,,,,,,,,,,,
after9,2022-09-30,after9nwine,17841416197245714,1,143,19,,https://scontent-sea1-1.xx.fbcdn.net/v/t51.2885-15/284767247_682665059496055_7044693684830096392_n.jpg?_nc_cat=105&ccb=1-7&_nc_sid=86c713&_nc_ohc=vAVocaCxPlcAX_F_fm7&_nc_ht=scontent-sea1-1.xx&edm=AL-3X8kEAAAA&oh=00_AT9zeJOEHHHqcyoq5ITsaAsF3GADtm7SVTp7XWwVjhwqkA&oe=633B9B27,"wineshop&tastingroom
wine seminar",2022-09-30 10:06:15.067,499,9,14,355.24475524475525,26.263157894736842,0.47368421052631576,,,,,,,,,,,,,,,,,,
달리 Dali 주류 스마트오더,2022-09-30,dali.official_,17841445511359388,2878,3482,216,https://www.daligo.co.kr/,https://scontent-sea1-1.xx.fbcdn.net/v/t51.2885-15/271318169_492805755602922_4085816204680764690_n.jpg?_nc_cat=105&ccb=1-7&_nc_sid=86c713&_nc_ohc=Tt36UoHqevIAX-rKelW&_nc_ht=scontent-sea1-1.xx&edm=AL-3X8kEAAAA&oh=00_AT8aJR0QgvNi2aQ4_tfsfZHqIx6vxDejq1SbqXzZenprMw&oe=633C289A,"좋은 술, 어렵지 않아요.
남달리 유쾌한 어른들의 주류 앱, 달리 Dali
 
즐거운 행사가 가득한 달리에서 맛있는 술을 주문하고 싶다면👇",2022-09-30 10:06:15.067,2954,130,11,88.56978747846065,13.675925925925926,0.6018518518518519,,,,,,,,,,,,,,,,,,
와인비전 Winevision,2022-09-30,winevision,17841402382140592,1522,7695,2967,https://linktr.ee/winevision,https://scontent-sea1-1.xx.fbcdn.net/v/t51.2885-15/211538249_1160785267774819_860451889963129583_n.jpg?_nc_cat=107&ccb=1-7&_nc_sid=86c713&_nc_ohc=7euFr33dGYcAX9XfIB3&_nc_ht=scontent-sea1-1.xx&edm=AL-3X8kEAAAA&oh=00_AT8yBwQyjBZDDWbyfObkEhlmFDWx62AsiwlNGxly5rHDUA&oe=633B9B94,"#와인비전 #와인스타그램 #와인클래스 
🍷삶에 새로운 언어를 더하는 와인비전🍷
와인 교육, 와인 이벤트, 와인 시음회 정보 
↓↓↓아래 프로필 링크 클릭!",2022-09-30 10:06:15.067,1387,16,5,18.232618583495775,0.46747556454330974,0.005392652510953826,,,,,,,,,,,,,,,,,,
루얼 잠실새내 와인샵&테이스팅룸,2022-09-30,luolle_jamsil,17841431842909760,1294,1656,317,http://linktr.ee/luolle_/,https://scontent-sea1-1.xx.fbcdn.net/v/t51.2885-15/90323072_541470776499586_6037993242375487488_n.jpg?_nc_cat=110&ccb=1-7&_nc_sid=86c713&_nc_ohc=R9SobB-zSdMAX_-aEUV&_nc_ht=scontent-sea1-1.xx&edm=AL-3X8kEAAAA&oh=00_AT-y6iMA8sTJZ8QOyaYmGJkM21TGMA52V_IsOKB3_51T3w&oe=633A3EA0,"🍷직수입 와인판매 바틀샵&와인쇼핑몰,
🍷와인모임,공간대여,파티룸,모임대관,
      생일파티룸,브라이덜샤워
🍷예약,대관 문의 DM 및 카톡 @playleon
 ☎️02-3432-7787
송파구 잠실동 198-7 B1",2022-09-30 10:06:15.067,1834,20,13,111.95652173913044,5.785488958990536,0.06309148264984227,,,,,,,,,,,,,,,,,,
와인21 @wine21.com,2022-09-30,wine21_korea,17841401765469832,3045,12049,925,https://linktr.ee/Wine21,https://scontent-sea1-1.xx.fbcdn.net/v/t51.2885-15/249334667_585773885977785_3652660761559161739_n.jpg?_nc_cat=106&ccb=1-7&_nc_sid=86c713&_nc_ohc=xTB9445U0nYAX_WUs7w&_nc_ht=scontent-sea1-1.xx&edm=AL-3X8kEAAAA&oh=00_AT_-LeUBGYDnkjj9DjgI4s3TaQtlGlotIPhOyzkUo9WUOQ&oe=633A407A,,2022-09-30 10:06:15.067,6603,677,3,60.419951863225165,7.138378378378379,0.7318918918918919,,,,,,,,,,,,,,,,,,
와인소셜,2022-09-30,winesocial_dosan,17841449777938336,2,5234,154,https://linktr.ee/winesocial_dosan,https://scontent-sea1-1.xx.fbcdn.net/v/t51.2885-15/286409148_125916113235460_6740749973920539329_n.jpg?_nc_cat=107&ccb=1-7&_nc_sid=86c713&_nc_ohc=_jaXq6d_h0IAX9XAzQI&_nc_ht=scontent-sea1-1.xx&edm=AL-3X8kEAAAA&oh=00_AT9iO1c0Pj0YQqb_HsOY7Xo73Fc8Kt0OCiSqdxDuOT8zaQ&oe=633B3CFA,"와인 문화공간, 와인소셜🍷
수-토 2pm-10pm 일요일 2pm- 9pm(월화 휴무)
예약하러가기 👇👇",2022-09-30 10:06:15.067,2083,84,6,41.40236912495224,13.525974025974026,0.5454545454545454,,,,,,,,,,,,,,,,,,
Wine Folly,2022-09-30,winefolly,17841400935520240,1344,406300,3627,https://shopgr.id/winefolly,https://scontent-sea1-1.xx.fbcdn.net/v/t51.2885-15/291099809_171986275292869_6693348921069921448_n.jpg?_nc_cat=1&ccb=1-7&_nc_sid=86c713&_nc_ohc=AZF04rCZXusAX_FHkNU&_nc_ht=scontent-sea1-1.xx&edm=AL-3X8kEAAAA&oh=00_AT9jSRPHMTCZTZquDVzCSLZwsb3eeyqs7rNBF_Xghg00zw&oe=633BBEBD,"Wine EDU. But make it fun!
The #1 site for learning about #wine for beginners and beyond. Join the wine education newsletter, & get 50% off Wine 101!",2022-09-30 10:06:15.067,68379,2186,1,17.367708589712034,18.85277088502895,0.6027019575406672,,,,,,,,,,,,,,,,,,
나라셀라 • NARA CELLAR,2022-09-30,naracellar,17841405690478812,102,9027,468,https://naracellar.com/,https://scontent-sea1-1.xx.fbcdn.net/v/t51.2885-15/139566720_1507129532819956_3674880356484992410_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=86c713&_nc_ohc=7aWuLIIilygAX-785Jo&_nc_ht=scontent-sea1-1.xx&edm=AL-3X8kEAAAA&oh=00_AT_ImYKeS_8t3ciYPWBjqwxeWoyC9fy2J7Nb6ITAuC7H9A&oe=633BC7CC,"와인 문화를 선도하는 기업, 나라셀라 공식 인스타그램 계정입니다",2022-09-30 10:06:15.067,2915,101,4,33.41087847568406,6.228632478632479,0.21581196581196582,,,,,,,,,,,,,,,,,,
와프너 | wapener,2022-09-30,wapener,17841444965924426,2,3793,231,https://linktr.ee/wapener,https://scontent-sea1-1.xx.fbcdn.net/v/t51.2885-15/278281463_542447847213549_676763277042173322_n.jpg?_nc_cat=100&ccb=1-7&_nc_sid=86c713&_nc_ohc=7q3IfRQlJMsAX_jgiQO&_nc_ht=scontent-sea1-1.xx&edm=AL-3X8kEAAAA&oh=00_AT_11HYaJXuDDbt9-6SW5EqI6sHS_9FtdKPuW3d78Dy9ow&oe=633B9B7E,"취향 기반 와인 소셜 커뮤니티 앱 
[와프너] 공식 계정입니다🍷",2022-09-30 10:06:15.067,1747,128,8,49.43316635908252,7.562770562770563,0.5541125541125541,,,,,,,,,,,,,,,,,,
테이스팅 와인샵 와인도어,2022-09-30,winedoor_official,17841444742294852,337,3515,411,https://www.youtube.com/channel/UCU4oFiZc7x8DqlkFeJOO31w,https://scontent-sea1-1.xx.fbcdn.net/v/t51.2885-15/131377722_143680620657318_7773077553056580665_n.jpg?_nc_cat=108&ccb=1-7&_nc_sid=86c713&_nc_ohc=D9S7jlujiTUAX9408bw&_nc_ht=scontent-sea1-1.xx&edm=AL-3X8kEAAAA&oh=00_AT_5S409BTcmMrTfQopDxp8KFlar_ENoW7sdy8diINf0VQ&oe=633A5CB6,"19년간 와인업계에 종사하신 대표님께서 리스트를 선정하고 8종 이상의 와인을 매일 시음할수 있는 ‘전문 테이스팅 와인샵’ 입니다.
✉️ DM 문의는 받지 않습니다 
📞 예약 010-6389-4908
🗝 비즈니스: Winedoor@naver.com
📺 유투브채널↓",2022-09-30 10:06:15.067,5180,61,10,149.10384068278805,12.603406326034063,0.14841849148418493,,,,,,,,,,,,,,,,,,
주류학개론,2022-09-30,juryuhak,17841445525754876,0,15709,99,https://youtube.com/c/juryuhak,https://scontent-sea1-1.xx.fbcdn.net/v/t51.2885-15/139639356_862042224608666_6413119311707306727_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=86c713&_nc_ohc=ff6pZvQ3EfkAX8WDrGG&_nc_ht=scontent-sea1-1.xx&edm=AL-3X8kEAAAA&oh=00_AT8kGVFZnG3d268lW3MlBYjtADsi_DgWClZg2NgavnUGKQ&oe=633B7D7E,"유튜브 “주류학개론 - 재미있는 술의 비하인드 스토리”의 인스타그램 계정입니다.
👉🏻비지니스 문의 및 제안
drunkenman@tmcentkorea.co.kr",2022-09-30 10:06:15.067,11556,161,2,74.58781590171239,116.72727272727273,1.6262626262626263,,,,,,,,,,,,,,,,,,
와인비전 Winevision,2022-10-01,winevision,17841402382140592,1522,7703,2969,https://linktr.ee/winevision,https://scontent-sea1-1.xx.fbcdn.net/v/t51.2885-15/211538249_1160785267774819_860451889963129583_n.jpg?_nc_cat=107&ccb=1-7&_nc_sid=86c713&_nc_ohc=7euFr33dGYcAX_1Rfex&_nc_ht=scontent-sea1-1.xx&edm=AL-3X8kEAAAA&oh=00_AT-1Z0UjZqHEKzikzWr_2jRaDY96jIy6Y1t_a1rTO_AE0g&oe=633B9B94,"#와인비전 #와인스타그램 #와인클래스 
🍷삶에 새로운 언어를 더하는 와인비전🍷
와인 교육, 와인 이벤트, 와인 시음회 정보 
↓↓↓아래 프로필 링크 클릭!",2022-10-01 10:00:25.258,1412,17,5,18.551213812800206,0.47558100370495116,0.0057258336140114515,,,,,,,,,,,,,,,,,,
와인21 @wine21.com,2022-10-01,wine21_korea,17841401765469832,3044,12056,925,https://linktr.ee/Wine21,https://scontent-sea1-1.xx.fbcdn.net/v/t51.2885-15/249334667_585773885977785_3652660761559161739_n.jpg?_nc_cat=106&ccb=1-7&_nc_sid=86c713&_nc_ohc=xTB9445U0nYAX_ooSJv&_nc_ht=scontent-sea1-1.xx&edm=AL-3X8kEAAAA&oh=00_AT-cP10o7DUbOX9EtGZl2ny6pYg1LqG7bmgXdZzeCauV4w&oe=633C3ABA,,2022-10-01 10:00:25.258,6620,677,3,60.525879230258795,7.1567567567567565,0.7318918918918919,,,,,,,,,,,,,,,,,,
winebook_official,2022-10-01,winebook_official,17841447684956802,346,3742,501,http://www.winebook.co.kr/,https://scontent-sea1-1.xx.fbcdn.net/v/t51.2885-15/204724489_155824759872357_7579385208215269792_n.jpg?_nc_cat=109&ccb=1-7&_nc_sid=86c713&_nc_ohc=SO-1_gO2EDkAX8te0nv&_nc_ht=scontent-sea1-1.xx&edm=AL-3X8kEAAAA&oh=00_AT8SiAcDsoWPzV51HN50hIVpz25YLddm1eujswD5hzRSCg&oe=633D08A5,"Winebook Club, Book Your Wine
테이스팅 신청하기
⬇️⬇️⬇️⬇️⬇️",2022-10-01 10:00:25.258,2778,196,9,79.4762159273116,5.544910179640719,0.3912175648702595,,,,,,,,,,,,,,,,,,
나라셀라 • NARA CELLAR,2022-10-01,naracellar,17841405690478812,102,9028,468,https://naracellar.com/,https://scontent-sea1-1.xx.fbcdn.net/v/t51.2885-15/139566720_1507129532819956_3674880356484992410_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=86c713&_nc_ohc=7aWuLIIilygAX84U55n&_nc_ht=scontent-sea1-1.xx&edm=AL-3X8kEAAAA&oh=00_AT_DW3idkE53t__AhRoOMsK8jzVBHLdbs1KiJ_F36Jl1_Q&oe=633BC7CC,"와인 문화를 선도하는 기업, 나라셀라 공식 인스타그램 계정입니다",2022-10-01 10:00:25.258,2923,101,4,33.495790872840054,6.245726495726496,0.21581196581196582,,,,,,,,,,,,,,,,,,
WSA와인아카데미,2022-10-01,wsa.wine.academy,17841403196274368,2581,4815,369,https://linktr.ee/wsawineacademy,https://scontent-sea1-1.xx.fbcdn.net/v/t51.2885-15/82718695_3163285743736428_55089091201931293_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=86c713&_nc_ohc=Nl9NMemw8_oAX8T1RgI&_nc_ht=scontent-sea1-1.xx&edm=AL-3X8kEAAAA&oh=00_AT_B108ehH75U5tkzX8AghIlfTE8takGgJbwZd4T2TQ3VA&oe=633BFAD9,"🍷국내 최초, 최대, 최고의 국제인증와인교육기관
🍷17년의 전통, 만 명의 동문
🍷수강일정 Linktree - WSET Schedule
🤘#매니져스타그램#문의사항 팔로우 후 !DM(아님못봐요🤣)",2022-10-01 10:00:25.258,6593,193,7,140.93457943925233,17.867208672086722,0.5230352303523035,,,,,,,,,,,,,,,,,,
와프너 | wapener,2022-10-01,wapener,17841444965924426,2,3793,231,https://linktr.ee/wapener,https://scontent-sea1-1.xx.fbcdn.net/v/t51.2885-15/278281463_542447847213549_676763277042173322_n.jpg?_nc_cat=100&ccb=1-7&_nc_sid=86c713&_nc_ohc=7q3IfRQlJMsAX9OTtAS&_nc_ht=scontent-sea1-1.xx&edm=AL-3X8kEAAAA&oh=00_AT_r8Ta3fU_PtN9635de_WXtM4OoGLp3ULh-kA4jZ7z71A&oe=633B9B7E,"취향 기반 와인 소셜 커뮤니티 앱 
[와프너] 공식 계정입니다🍷",2022-10-01 10:00:25.258,1747,128,8,49.43316635908252,7.562770562770563,0.5541125541125541,,,,,,,,,,,,,,,,,,
퍼플독ㅣPurpleDog,2022-10-01,purpledog_official,17841407847590324,72,3418,69,http://www.purpledog.co.kr/,https://scontent-sea1-1.xx.fbcdn.net/v/t51.2885-15/185509140_516680693034587_2493003973259871483_n.jpg?_nc_cat=104&ccb=1-7&_nc_sid=86c713&_nc_ohc=OIYnQ9x-MhIAX8ZI2pA&_nc_ht=scontent-sea1-1.xx&edm=AL-3X8kEAAAA&oh=00_AT9audwv-6Nikh5siokY1FRUUvYaJYYvcVGje1n7ivoqCQ&oe=633CA3FA,"_Winebutlerservice
당신의 소울와인을 찾아 집까지 보내드립니다🍷
 
🔽 내 와인 취향 찾기",2022-10-01 10:00:25.258,1624,312,12,56.641310708016384,23.536231884057973,4.521739130434782,,,,,,,,,,,,,,,,,,
와인소셜,2022-10-01,winesocial_dosan,17841449777938336,2,5251,154,https://linktr.ee/winesocial_dosan,https://scontent-sea1-1.xx.fbcdn.net/v/t51.2885-15/286409148_125916113235460_6740749973920539329_n.jpg?_nc_cat=107&ccb=1-7&_nc_sid=86c713&_nc_ohc=4HmG8-EE1vsAX-17fMY&_nc_ht=scontent-sea1-1.xx&edm=AL-3X8kEAAAA&oh=00_AT-MPQuPRZpxLsIFceP9w-j6pDq0rHv95zLybUjGnEDPeQ&oe=633D373A,"와인 문화공간, 와인소셜🍷
수-토 2pm-10pm 일요일 2pm- 9pm(월화 휴무)
예약하러가기 👇👇",2022-10-01 10:00:25.258,2094,84,6,41.47781374976195,13.597402597402597,0.5454545454545454,,,,,,,,,,,,,,,,,,
Wine Folly,2022-10-01,winefolly,17841400935520240,1344,406378,3628,https://shopgr.id/winefolly,https://scontent-sea1-1.xx.fbcdn.net/v/t51.2885-15/291099809_171986275292869_6693348921069921448_n.jpg?_nc_cat=1&ccb=1-7&_nc_sid=86c713&_nc_ohc=AZF04rCZXusAX-Co49m&_nc_ht=scontent-sea1-1.xx&edm=AL-3X8kEAAAA&oh=00_AT8voAJLu9G7VKilLwErWQlTyB8GR9FZcp5sgadH05xukQ&oe=633BBEBD,"Wine EDU. But make it fun!
The #1 site for learning about #wine for beginners and beyond. Join the wine education newsletter, & get 50% off Wine 101!",2022-10-01 10:00:25.258,68314,2361,1,17.39144343443789,18.82965821389195,0.6507717750826902,,,,,,,,,,,,,,,,,,
테이스팅 와인샵 와인도어,2022-10-01,winedoor_official,17841444742294852,337,3515,412,https://www.youtube.com/channel/UCU4oFiZc7x8DqlkFeJOO31w,https://scontent-sea1-1.xx.fbcdn.net/v/t51.2885-15/131377722_143680620657318_7773077553056580665_n.jpg?_nc_cat=108&ccb=1-7&_nc_sid=86c713&_nc_ohc=rjj5qOilFeMAX_Irxd_&_nc_ht=scontent-sea1-1.xx&edm=AL-3X8kEAAAA&oh=00_AT_j1-p4VKBaFDfpCbQH-O4IXk3UdJJkI8y2-TO9uwJwRA&oe=633C56F6,"19년간 와인업계에 종사하신 대표님께서 리스트를 선정하고 8종 이상의 와인을 매일 시음할수 있는 ‘전문 테이스팅 와인샵’ 입니다.
✉️ DM 문의는 받지 않습니다 
📞 예약 010-6389-4908
🗝 비즈니스: Winedoor@naver.com
📺 유투브채널↓",2022-10-01 10:00:25.258,5125,63,10,147.59601706970128,12.439320388349515,0.1529126213592233,,,,,,,,,,,,,,,,,,
루얼 잠실새내 와인샵&테이스팅룸,2022-10-01,luolle_jamsil,17841431842909760,1296,1658,317,http://linktr.ee/luolle_/,https://scontent-sea1-1.xx.fbcdn.net/v/t51.2885-15/90323072_541470776499586_6037993242375487488_n.jpg?_nc_cat=110&ccb=1-7&_nc_sid=86c713&_nc_ohc=Au9J3fTd-_wAX-FURUR&_nc_ht=scontent-sea1-1.xx&edm=AL-3X8kEAAAA&oh=00_AT95c9UcdQ6D4Ijr4bo7C95PuNXEs_Okm9nZZLqfWdFhZA&oe=633C38E0,"🍷직수입 와인판매 바틀샵&와인쇼핑몰,
🍷와인모임,공간대여,파티룸,모임대관,
      생일파티룸,브라이덜샤워
🍷예약,대관 문의 DM 및 카톡 @playleon
 ☎️02-3432-7787
송파구 잠실동 198-7 B1",2022-10-01 10:00:25.258,1834,20,13,111.82147165259349,5.785488958990536,0.06309148264984227,,,,,,,,,,,,,,,,,,
주류학개론,2022-10-01,juryuhak,17841445525754876,0,15858,100,https://youtube.com/c/juryuhak,https://scontent-sea1-1.xx.fbcdn.net/v/t51.2885-15/139639356_862042224608666_6413119311707306727_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=86c713&_nc_ohc=Uvko_MEYHkIAX_Yhe8R&_nc_ht=scontent-sea1-1.xx&edm=AL-3X8kEAAAA&oh=00_AT_KxQbpCu4nzvSwbXg7BTYqrarOK2_YSWmQTFEUtxR8Fg&oe=633D77BE,"유튜브 “주류학개론 - 재미있는 술의 비하인드 스토리”의 인스타그램 계정입니다.
👉🏻비지니스 문의 및 제안
drunkenman@tmcentkorea.co.kr",2022-10-01 10:00:25.258,11629,162,2,74.35363854206079,116.29,1.62,,,,,,,,,,,,,,,,,,
